Animal ID,Animal Name,Animal Type,Sex,Years Old,Months Old,Primary Breed,Primary Color,Tag Number,Intake Date,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Outcome Date,Intake Month,Intake Day of the Week,Intake Year,Outcome Month,Outcome Day of the Week,Outcome Year
A054734,TOMMY,Cat,Neutered Male,,0.65,DOMESTIC SH,BLACK,,08/25/2019,Stray,Animal Control,Foster,,08/25/2019,,,,,,
A054735,MILLIE,Cat,Spayed Female,,0.65,DOMESTIC SH,BLACK,,08/25/2019,Stray,Animal Control,Foster,,08/25/2019,,,,,,
A054735,MILLIE,Cat,Spayed Female,,0.65,DOMESTIC SH,BLACK,981020033739334,10/24/2019,Foster,Over the Counter,Adoption,Walk-In,10/29/2019,,,,,,
A054736,CEDAR,Cat,Neutered Male,,0.65,DOMESTIC SH,BLK TABBY,981020033857640,10/24/2019,Foster,Over the Counter,Adoption,Walk-In,11/08/2019,,,,,,
A054736,CEDAR,Cat,Neutered Male,,0.65,DOMESTIC SH,BLK TABBY,,08/25/2019,Stray,Animal Control,Foster,,08/25/2019,,,,,,
A054741,,Other,Unknown,,8,OPOSSUM,GRAY,,08/25/2019,Stray,Over the Counter,Returned to Native Habitat,,08/25/2019,,,,,,
A054755,BELLA,Dog,Spayed Female,2,,GERM SHEPHERD,BLACK,985112007738102,08/26/2019,Owner Surrendered,Over the Counter,Adoption,Walk-In,09/09/2019,,,,,,
A054758,PEANUT,Dog,Male,7,,BEAGLE,TRICOLOR,,08/27/2019,Euthanasia Request,Over the Counter,Euthanized,Illness Severe,08/27/2019,,,,,,
A054771,VANELLOPE,Cat,Spayed Female,,0.65,DOMESTIC SH,TORTIE,,08/27/2019,Stray,Animal Control,Foster,Underage or Underweight,08/27/2019,,,,,,
A054771,VANELLOPE,Cat,Spayed Female,,0.65,DOMESTIC SH,TORTIE,981020033711394,10/17/2019,Foster,Over the Counter,Adoption,,10/28/2019,,,,,,
A054775,,Cat,Female,,1.4,DOMESTIC SH,BLACK,,08/27/2019,Stray,Animal Control,Transfer,,08/28/2019,,,,,,
A054776,,Cat,Female,1,,DOMESTIC SH,BLACK,,08/27/2019,Disposal Request of Deceased Pet,Animal Control,Disposal of Deceased Pet,,08/27/2019,,,,,,
A054777,DAISY,Cat,Spayed Female,,,DOMESTIC SH,BLACK,981020033743986,08/28/2019,Owner Surrendered,Over the Counter,Adoption,Walk-In,09/29/2019,,,,,,
A054778,GISMO,Cat,Neutered Male,,,DOMESTIC SH,BLACK,981020033740183,08/28/2019,Owner Surrendered,Over the Counter,Adoption,,09/20/2019,,,,,,
A054789,,Other,Female,1,,OPOSSUM,GRAY,,08/28/2019,Stray,Animal Control,Euthanized,Wildlife,08/28/2019,,,,,,
A054792,,Other,Female,1,,RACCOON,BROWN,,08/28/2019,Stray,Animal Control,Euthanized,Wildlife,08/28/2019,,,,,,
A054794,,Cat,Unknown,,5,DOMESTIC SH,GRAY TABBY,,08/28/2019,Stray,Animal Control,Euthanized,Feral,08/30/2019,,,,,,
A054803,LOUIE,Dog,Neutered Male,,10,TR WALKER HOUND,TRICOLOR,981020031371773,08/29/2019,Stray,Animal Control,Adoption,Walk-In,09/04/2019,,,,,,
A054804,TIGER,Dog,Male,6,,PIT BULL,BR BRINDLE,,08/29/2019,Confiscated,Animal Cruelty,Return to Owner,,08/31/2019,,,,,,
A054804,TIGER,Dog,Male,6,,PIT BULL,BR BRINDLE,,08/31/2019,Owner Surrendered,Over the Counter,Euthanized,Condition Severe,09/16/2019,,,,,,
A054809,,Dog,Neutered Male,15,,GERM SHEPHERD,BROWN,,08/28/2019,Stray,Animal Control,Return to Owner,Outside of Shelter,08/28/2019,,,,,,
A054813,,Cat,Female,1,,DOMESTIC SH,BLK TABBY,,08/30/2019,Stray,Over the Counter,Euthanized,Feral,08/31/2019,,,,,,
A054814,LAYLA,Dog,Spayed Female,,8,PIT BULL,CHOCOLATE,981020033712454,08/30/2019,Stray,Over the Counter,Adoption,Walk-In,10/01/2019,,,,,,
A054815,BELLA,Dog,Spayed Female,4,6,SHIH TZU,CREAM,981020031321420,08/30/2019,Owner Surrendered,Over the Counter,Adoption,Walk-In,08/31/2019,,,,,,
A054816,CINDER,Dog,Neutered Male,,,LABRADOR RETR,BLACK,981020031036259,08/30/2019,Owner Surrendered,Over the Counter,Transfer,,08/31/2019,,,,,,
A054827,YIN,Cat,Neutered Male,,1.75,DOMESTIC SH,BLACK,981020033709082,08/31/2019,Stray,Animal Control,Adoption,Walk-In,09/18/2019,,,,,,
A054828,LEIF ERIKSON,Dog,Neutered Male,,6,PIT BULL,BR BRINDLE,981020033727339,08/31/2019,Stray,Animal Control,Adoption,Walk-In,09/15/2019,,,,,,
A054829,RONIN,Dog,Neutered Male,,3,ROTTWEILER,BLACK,981020031375680,08/31/2019,Stray,Animal Control,Adoption,Walk-In,09/12/2019,,,,,,
A054836,SVEN,Cat,Neutered Male,,,DOMESTIC SH,BRN TABBY,,08/31/2019,Stray,Over the Counter,Foster,Underage or Underweight,08/31/2019,,,,,,
A054836,SVEN,Cat,Neutered Male,,,DOMESTIC SH,BRN TABBY,981020033727094,10/15/2019,Foster,Over the Counter,Adoption,Walk-In,10/18/2019,,,,,,
A054837,RAIN,Cat,Male,1,,DOMESTIC SH,GRAY TABBY,,08/31/2019,Owner Surrendered,Over the Counter,Euthanized,Illness Severe,09/20/2019,,,,,,
A054838,MERMAN,Cat,Male,1,,DOMESTIC SH,BRN TABBY,,08/31/2019,Euthanasia Request,Over the Counter,Euthanized,Behavior Severe,08/31/2019,,,,,,
A054839,BABY,Dog,Spayed Female,7,,POODLE TOY,BLACK,076259834,08/31/2019,Stray,Animal Control,Return to Owner,Walk-In,09/04/2019,,,,,,
A054844,AUGUSTA,Cat,Neutered Male,,,DOMESTIC MH,BLK TABBY,,09/01/2019,Stray,Animal Control,Foster,Underage or Underweight,09/01/2019,,,,,,
A054844,AUGUSTA,Cat,Neutered Male,,,DOMESTIC MH,BLK TABBY,981020031295937,10/22/2019,Foster,Over the Counter,Adoption,Walk-In,11/05/2019,,,,,,
A054845,SPICE,Cat,Spayed Female,,,DOMESTIC LH,TORTIE,981020033741641,10/22/2019,Foster,Over the Counter,Adoption,Walk-In,10/29/2019,,,,,,
A054845,SPICE,Cat,Spayed Female,,,DOMESTIC LH,TORTIE,981020033741641,11/05/2019,Owner Surrendered,Over the Counter,Euthanized,Illness Severe,11/05/2019,,,,,,
A054845,SPICE,Cat,Spayed Female,,,DOMESTIC LH,TORTIE,,09/01/2019,Stray,Animal Control,Foster,Underage or Underweight,09/01/2019,,,,,,
A054846,PUMPKIN,Cat,Neutered Male,,,DOMESTIC MH,ORG TABBY,,09/01/2019,Stray,Animal Control,Foster,Underage or Underweight,09/01/2019,,,,,,
A054846,PUMPKIN,Cat,Neutered Male,,,DOMESTIC MH,ORG TABBY,981020033717905,10/22/2019,Foster,Over the Counter,Adoption,,11/02/2019,,,,,,
A054860,,Cat,Female,,,DOMESTIC SH,BLACK,,09/02/2019,Euthanasia Request,Over the Counter,Euthanized,Underage or Underweight,09/02/2019,,,,,,
A054862,,Cat,Male,,1,DOMESTIC SH,BLACK,,09/02/2019,Euthanasia Request,Over the Counter,Euthanized,Underage or Underweight,09/02/2019,,,,,,
A054863,,Cat,Female,,1.2,DOMESTIC SH,BLACK,,09/01/2019,Stray,Animal Control,Euthanized,Illness Severe,09/22/2019,,,,,,
A054870,SKULLY,Dog,Neutered Male,1,,LABRADOR RETR,BLACK,981020031389500,09/03/2019,Stray,Animal Control,Adoption,Walk-In,09/10/2019,,,,,,
A054886,LUCKY,Cat,Neutered Male,,10,DOMESTIC SH,BRN TABBY,981020033731345,09/04/2019,Owner Surrendered,Animal Control,Adoption,Walk-In,10/01/2019,,,,,,
A054887,ROCKY,Cat,Spayed Female,,10,DOMESTIC SH,CALICO,981020033713765,09/04/2019,Owner Surrendered,Animal Control,Adoption,Walk-In,10/08/2019,,,,,,
A054888,BAILEY,Dog,Male,5,,BEAGLE,TRICOLOR,,09/04/2019,Stray,Over the Counter,Return to Owner,Phone Call,09/04/2019,,,,,,
A054893,OREO,Dog,Unknown,2,,SHIH TZU,BLACK,985112009992939,09/02/2019,Stray,Animal Control,Return to Owner,Outside of Shelter,09/02/2019,,,,,,
A054894,T-MO,Dog,Male,9,,PIT BULL,BL BRINDLE,981010003049643,09/04/2019,Stray,Animal Control,Return to Owner,Outside of Shelter,09/04/2019,,,,,,
A054895,ACE,Dog,Neutered Male,,10,PIT BULL,GRAY,981020033725409,09/05/2019,Owner Surrendered,Over the Counter,Adoption,Walk-In,09/17/2019,,,,,,
A054896,DUO DUO,Dog,Neutered Male,,2,LABRADOR RETR,TAN,981020033706162,09/05/2019,Stray,Animal Control,Adoption,Walk-In,09/11/2019,,,,,,
A054904,BEAR,Dog,Male,2,,GERM SHEPHERD,BLACK,16766,09/05/2019,Stray,Animal Control,Return to Owner,Phone Call,09/05/2019,,,,,,
A054905,CINDERELLA,Cat,Female,2,,DOMESTIC LH,GRAY,,09/05/2019,Owner Surrendered,Over the Counter,Euthanized,Illness Severe,09/20/2019,,,,,,
A054907,ASPEN,Cat,Spayed Female,,5,DOMESTIC SH,TORBIE,981020033719007,09/05/2019,Owner Surrendered,Over the Counter,Adoption,Walk-In,09/30/2019,,,,,,
A054913,,Cat,Female,,1.6,DOMESTIC SH,GRAY TABBY,,09/06/2019,Stray,Animal Control,Transfer,Private Animal Shelter,09/10/2019,,,,,,
A054929,,Cat,Female,1,6,DOMESTIC SH,BLACK,,09/08/2019,Stray,Animal Control,Euthanized,Feral,09/11/2019,,,,,,
A054947,ZAB,Dog,Neutered Male,,3,PIT BULL,TAN,981020033736896,09/09/2019,Stray,Animal Control,Adoption,Walk-In,09/16/2019,,,,,,
A054949,ZEN,Dog,Male,2,,PIT BULL,BR BRINDLE,,09/09/2019,Confiscated,Owner Arrested,Return to Owner,,09/10/2019,,,,,,
A054956,KELSO,Cat,Neutered Male,,6,DOMESTIC SH,GRAY,981020033704636,09/10/2019,Stray,Over the Counter,Adoption,Walk-In,10/08/2019,,,,,,
A054957,,Cat,Male,,,DOMESTIC MH,BLK TABBY,,09/10/2019,Stray,Animal Control,Transfer,Private Animal Shelter,09/12/2019,,,,,,
A054958,IKE,Cat,Neutered Male,2,,DOMESTIC SH,BLACK,981020021657128,09/10/2019,Owner Surrendered,Over the Counter,Transfer,Private Animal Shelter,09/11/2019,,,,,,
A054959,TINA,Cat,Spayed Female,2,,DOMESTIC SH,BLACK,981020021650103,09/10/2019,Owner Surrendered,Over the Counter,Transfer,Private Animal Shelter,09/11/2019,,,,,,
A054963,JASON,Cat,Neutered Male,3,,DOMESTIC SH,BLACK,981020033719160,09/11/2019,Owner Surrendered,Over the Counter,Adoption,Walk-In,10/21/2019,,,,,,
A054964,TINKY,Cat,Spayed Female,1,,DOMESTIC SH,BLACK,981020033726477,09/11/2019,Owner Surrendered,Over the Counter,Adoption,Walk-In,10/23/2019,,,,,,
A054965,WINSTON,Dog,Neutered Male,7,,CAIRN TERRIER,TAN,41056,09/11/2019,Stray,Over the Counter,Adoption,Walk-In,10/01/2019,,,,,,
A054966,,Cat,Unknown,,4,DOMESTIC SH,BRN TABBY,,09/11/2019,Stray,Animal Control,Euthanized,Feral,09/12/2019,,,,,,
A054970,VADER,Cat,Neutered Male,,0.52,DOMESTIC SH,BLACK,,09/11/2019,Stray,Animal Control,Foster,Underage or Underweight,09/11/2019,,,,,,
A054970,VADER,Cat,Neutered Male,,0.52,DOMESTIC SH,BLACK,981020033742662,10/19/2019,Foster,Animal Control,Adoption,Walk-In,10/24/2019,,,,,,
A054982,FRITZ,Cat,Neutered Male,2,,DOMESTIC MH,BRN TABBY,981020033704102,09/12/2019,Stray,Animal Control,Adoption,Walk-In,10/11/2019,,,,,,
A054984,,Cat,Female,2,,DOMESTIC LH,GRAY,,09/12/2019,Stray,Animal Control,Euthanized,Injury Severe,09/12/2019,,,,,,
A054985,ROCCO,Dog,Male,1,6,PIT BULL,WHITE,,09/12/2019,Stray,Animal Control,Return to Owner,Walk-In,09/12/2019,,,,,,
A054992,,Cat,Male,,0.15,DOMESTIC SH,ORG TABBY,,09/16/2019,Foster,Over the Counter,Transfer,Private Animal Shelter,09/16/2019,,,,,,
A054992,,Cat,Male,,0.15,DOMESTIC SH,ORG TABBY,,09/13/2019,Stray,Over the Counter,Foster,Underage or Underweight,09/13/2019,,,,,,
A054993,,Cat,Male,,0.14,DOMESTIC SH,BLACK,,09/16/2019,Foster,Over the Counter,Transfer,Private Animal Shelter,09/16/2019,,,,,,
A054993,,Cat,Male,,0.14,DOMESTIC SH,BLACK,,09/13/2019,Stray,Over the Counter,Foster,Underage or Underweight,09/13/2019,,,,,,
A054998,PEEP,Other,Male,1,,RAT,WHITE,,09/13/2019,Transfer,Transfer,Euthanized,Illness Severe,09/21/2019,,,,,,
A054999,DOMINO,Other,Male,1,,RAT,BLACK,,09/13/2019,Transfer,Transfer,Adoption,Newspaper Ad,09/30/2019,,,,,,
A055000,HOODIE,Other,Male,1,,RAT,BLACK,,09/13/2019,Transfer,Transfer,Adoption,Newspaper Ad,09/30/2019,,,,,,
A055001,COOKIE,Other,Male,1,,RAT,BROWN,,09/13/2019,Transfer,Transfer,Adoption,Newspaper Ad,09/30/2019,,,,,,
A055012,LECHE,Dog,Spayed Female,2,,POINTER,WHITE,981020033706862,09/14/2019,Stray,Animal Control,Adoption,Walk-In,09/23/2019,,,,,,
A055013,GIZMO,Dog,Male,,11,ENG BULLDOG,TRICOLOR,,09/14/2019,Owner Surrendered,Over the Counter,Transfer,Rescue Group,09/16/2019,,,,,,
A055024,MERLE,Cat,Neutered Male,,1.15,DOMESTIC SH,ORG TABBY,,09/15/2019,Owner Surrendered,Over the Counter,Foster,Underage or Underweight,09/16/2019,,,,,,
A055024,MERLE,Cat,Neutered Male,,1.15,DOMESTIC SH,ORG TABBY,981020033743059,10/09/2019,Foster,Over the Counter,Adoption,Walk-In,10/15/2019,,,,,,
A055025,HANK WILLIAMS,Cat,Neutered Male,,1.15,DOMESTIC SH,BRN TABBY,,09/15/2019,Owner Surrendered,Over the Counter,Foster,Underage or Underweight,09/16/2019,,,,,,
A055025,HANK WILLIAMS,Cat,Neutered Male,,1.15,DOMESTIC SH,BRN TABBY,981020033715535,10/17/2019,Foster,Over the Counter,Adoption,Walk-In,10/26/2019,,,,,,
A055030,POCUS,Cat,Spayed Female,,1.15,DOMESTIC SH,BLACK,981020031322304,10/22/2019,Foster,Over the Counter,Adoption,Walk-In,11/13/2019,,,,,,
A055030,POCUS,Cat,Spayed Female,,1.15,DOMESTIC SH,BLACK,,09/15/2019,Owner Surrendered,Over the Counter,Foster,Underage or Underweight,09/16/2019,,,,,,
A055044,MOXIE,Dog,Spayed Female,,2,PIT BULL,GRAY,981020033707809,09/16/2019,Owner Surrendered,Over the Counter,Adoption,Walk-In,09/19/2019,,,,,,
A055045,,Dog,Male,6,,DACHSHUND,TRICOLOR,,09/16/2019,Stray,Animal Control,Euthanized,Behavior Severe,09/27/2019,,,,,,
A055046,WORTHINGTON,Dog,Neutered Male,1,,BEAGLE,WHITE,981020033706041,09/16/2019,Stray,Animal Control,Adoption,Walk-In,09/23/2019,,,,,,
A055047,BEAUX,Dog,Neutered Male,2,,POODLE STND,BLACK,991001002617543,09/16/2019,Stray,Animal Control,Return to Owner,Phone Call,09/16/2019,,,,,,
A055049,JAYDE,Dog,Spayed Female,7,8,PIT BULL,WHITE,981020007805233,09/16/2019,Stray,Animal Control,Return to Owner,Walk-In,09/16/2019,,,,,,
A055049,JAYDE,Dog,Spayed Female,7,8,PIT BULL,WHITE,981020007805233,11/20/2019,Owner Surrendered,Over the Counter,Transfer,Private Animal Shelter,11/21/2019,,,,,,
A055064,BAGHEERA,Cat,Neutered Male,2,,DOMESTIC SH,BLACK,985113001203677,09/17/2019,Stray,Animal Control,Return to Owner,Walk-In,09/18/2019,,,,,,
A055064,BAGHEERA,Cat,Neutered Male,2,,DOMESTIC SH,BLACK,985113001203677,11/24/2019,Stray,Animal Control,Return to Owner,Microchip,11/24/2019,,,,,,
A055087,LILY,Cat,Spayed Female,,0.3,DOMESTIC SH,BLK TABBY,,09/19/2019,Stray,Animal Control,Foster,Underage or Underweight,09/19/2019,,,,,,
A055087,LILY,Cat,Spayed Female,,0.3,DOMESTIC SH,BLK TABBY,981020033826097,11/11/2019,Foster,Over the Counter,Adoption,Walk-In,11/20/2019,,,,,,
A055092,KAISER,Cat,Neutered Male,10,,DOMESTIC SH,ORG TABBY,,09/19/2019,Stray,Animal Control,Euthanized,Behavior Manageable,10/30/2019,,,,,,
A055093,,Other,Male,,,MOLE,BROWN,,09/19/2019,Stray,Over the Counter,Euthanized,Wildlife,09/19/2019,,,,,,
A055096,DOPEY,Cat,Female,2,,DOMESTIC SH,ORG TABBY,,09/19/2019,Owner Surrendered,Over the Counter,Euthanized,Illness Severe,10/08/2019,,,,,,
A055097,ROSCOE,Cat,Male,2,,DOMESTIC SH,BRN TABBY,,09/19/2019,Owner Surrendered,Over the Counter,Euthanized,Illness Severe,09/27/2019,,,,,,
A055098,RUNT RUNT,Cat,Male,1,6,DOMESTIC SH,BUFF,,09/19/2019,Owner Surrendered,Over the Counter,Euthanized,Illness Severe,10/01/2019,,,,,,
A055099,JAKE,Dog,Neutered Male,3,,YORKSHIRE TERR,BL BRINDLE,L19-011832,09/19/2019,Owner Surrendered,Over the Counter,Adoption,,09/22/2019,,,,,,
A055099,JAKE,Dog,Neutered Male,3,,YORKSHIRE TERR,BL BRINDLE,982000410482776,09/23/2019,Return,Over the Counter,Adoption,Walk-In,09/24/2019,,,,,,
A055100,QUILA,Cat,Spayed Female,,0.3,DOMESTIC SH,BLK TABBY,,09/19/2019,Stray,Animal Control,Foster,Underage or Underweight,09/19/2019,,,,,,
A055100,QUILA,Cat,Spayed Female,,0.3,DOMESTIC SH,BLK TABBY,981020033838949,11/11/2019,Foster,Over the Counter,Adoption,Walk-In,11/19/2019,,,,,,
A055105,,Cat,Male,2,,DOMESTIC SH,BLACK,,09/20/2019,Stray,Over the Counter,Euthanized,Feral,09/22/2019,,,,,,
A055106,GRIMM,Cat,Neutered Male,,1.8,DOMESTIC MH,BLK SMOKE,,09/20/2019,Stray,Animal Control,Foster,Behavior Manageable,09/23/2019,,,,,,
A055106,GRIMM,Cat,Neutered Male,,1.8,DOMESTIC MH,BLK SMOKE,981020033742484`,10/23/2019,Foster,Over the Counter,Adoption,Walk-In,10/23/2019,,,,,,
A055118,PRUE,Dog,Spayed Female,1,,LABRADOR RETR,WHITE,981020031296404,09/21/2019,Stray,Animal Control,Adoption,Walk-In,10/01/2019,,,,,,
A055119,TURTLE,Dog,Spayed Female,13,,CHIHUAHUA SH,TRICOLOR,,09/22/2019,Stray,Animal Control,Foster,Age-Related,10/04/2019,,,,,,
A055119,TURTLE,Dog,Spayed Female,13,,CHIHUAHUA SH,TRICOLOR,41085,10/07/2019,Foster,Over the Counter,Adoption,Referral,10/07/2019,,,,,,
A055120,,Dog,Male,,1,CHIHUAHUA SH,BLACK,,09/22/2019,Stray,Animal Control,Euthanized,Illness Severe,09/22/2019,,,,,,
A055123,,Dog,Male,,1,CHIHUAHUA SH,BLACK,,09/22/2019,Stray,Animal Control,Euthanized,Illness Severe,09/22/2019,,,,,,
A055125,BETSY,Cat,Spayed Female,,9,DOMESTIC MH,BLK TABBY,981020033713007,09/22/2019,Stray,Over the Counter,Adoption,Walk-In,10/26/2019,,,,,,
A055126,GEORGE,Cat,Neutered Male,,1,DOMESTIC MH,BLK TABBY,,09/22/2019,Stray,Over the Counter,Foster,Underage or Underweight,09/23/2019,,,,,,
A055126,GEORGE,Cat,Neutered Male,,1,DOMESTIC MH,BLK TABBY,981020033709369,10/16/2019,Foster,Over the Counter,Adoption,Walk-In,10/24/2019,,,,,,
A055130,,Other,Male,2,,RACCOON,BROWN,,09/23/2019,Stray,Over the Counter,Euthanized,Wildlife,09/23/2019,,,,,,
A055131,FREYA,Dog,Spayed Female,2,,GERM SHEPHERD,BLACK,981020033710637,09/23/2019,Stray,Animal Control,Adoption,Walk-In,10/18/2019,,,,,,
A055153,KIRI,Cat,Spayed Female,4,,DOMESTIC MH,GRAY,981020033829573,09/24/2019,Stray,Animal Control,Transfer,Private Animal Shelter,11/25/2019,,,,,,
A055154,,Cat,Male,2,,DOMESTIC SH,GRAY TABBY,,09/24/2019,Stray,Over the Counter,Euthanized,Feral,09/26/2019,,,,,,
A055155,BAILEY,Dog,Spayed Female,1,,STAFFORDSHIRE,CHOCOLATE,981020033737215,09/24/2019,Owner Surrendered,Over the Counter,Adoption,Walk-In,10/08/2019,,,,,,
A055160,SOUP,Cat,Neutered Male,,1.15,DOMESTIC SH,GRAY,,09/25/2019,Stray,Over the Counter,Foster,Underage or Underweight,09/25/2019,,,,,,
A055160,SOUP,Cat,Neutered Male,,1.15,DOMESTIC SH,GRAY,981020033723274,10/23/2019,Foster,Over the Counter,Adoption,Walk-In,10/28/2019,,,,,,
A055163,PEEPERS,Dog,Female,2,,PIT BULL,BLACK,,09/25/2019,Stray,Animal Control,Euthanized,Behavior Severe,10/08/2019,,,,,,
A055165,,Bird,Female,,,CHICKEN,WHITE,,09/25/2019,Confiscated,Animal Cruelty,Adoption,Website Information,10/02/2019,,,,,,
A055170,,Bird,Female,,,CHICKEN,RED,,09/25/2019,Confiscated,Animal Cruelty,Adoption,Walk-In,10/06/2019,,,,,,
A055171,,Bird,Female,,,CHICKEN,RED,,09/25/2019,Confiscated,Animal Cruelty,Adoption,,10/12/2019,,,,,,
A055172,,Bird,Female,,,CHICKEN,WHITE,,09/25/2019,Confiscated,Animal Cruelty,Euthanized,Illness Severe,09/28/2019,,,,,,
A055173,,Bird,Female,,,CHICKEN,GRAY,,09/25/2019,Confiscated,Animal Cruelty,Adoption,Website Information,10/02/2019,,,,,,
A055182,UBE,Dog,Neutered Male,,,PIT BULL,BLACK,,11/10/2019,Foster,Over the Counter,Foster,Underage or Underweight,11/13/2019,,,,,,
A055182,UBE,Dog,Neutered Male,,,PIT BULL,BLACK,981020033851880,11/21/2019,Foster,Over the Counter,Adoption,Walk-In,11/22/2019,,,,,,
A055182,UBE,Dog,Neutered Male,,,PIT BULL,BLACK,,09/26/2019,Owner Surrendered,Over the Counter,Foster,Underage or Underweight,10/21/2019,,,,,,
A055183,KIMBO,Dog,Neutered Male,,,PIT BULL,TRICOLOR,,09/26/2019,Owner Surrendered,Over the Counter,Foster,Underage or Underweight,10/21/2019,,,,,,
A055183,KIMBO,Dog,Neutered Male,,,PIT BULL,TRICOLOR,L20-008511,01/09/2020,Foster,Over the Counter,Adoption,,01/09/2020,,,,,,
A055183,KIMBO,Dog,Neutered Male,,,PIT BULL,TRICOLOR,,11/22/2019,Foster,Over the Counter,Foster,Illness Minor,11/22/2019,,,,,,
A055183,KIMBO,Dog,Neutered Male,,,PIT BULL,TRICOLOR,,11/10/2019,Foster,Over the Counter,Foster,Underage or Underweight,11/11/2019,,,,,,
A055184,RUSSET,Dog,Neutered Male,,,PIT BULL,GRAY,,11/10/2019,Foster,Over the Counter,Foster,Underage or Underweight,11/13/2019,,,,,,
A055184,RUSSET,Dog,Neutered Male,,,PIT BULL,GRAY,,11/21/2019,Foster,Over the Counter,Adoption,Walk-In,11/22/2019,,,,,,
A055184,RUSSET,Dog,Neutered Male,,,PIT BULL,GRAY,,09/26/2019,Owner Surrendered,Over the Counter,Foster,Underage or Underweight,10/21/2019,,,,,,
A055185,IDAHO,Dog,Spayed Female,,,PIT BULL,GRAY,,09/26/2019,Owner Surrendered,Over the Counter,Foster,Underage or Underweight,10/21/2019,,,,,,
A055185,IDAHO,Dog,Spayed Female,,,PIT BULL,GRAY,981020033838268,11/22/2019,Foster,Over the Counter,Adoption,Walk-In,11/22/2019,,,,,,
A055185,IDAHO,Dog,Spayed Female,,,PIT BULL,GRAY,,11/10/2019,Foster,Over the Counter,Foster,Underage or Underweight,11/13/2019,,,,,,
A055196,,Other,Male,1,,RACCOON,BLACK,,09/26/2019,Stray,Animal Control,Euthanized,Wildlife,09/26/2019,,,,,,
A055197,,Cat,Female,,8,DOMESTIC SH,CALICO,,09/27/2019,Stray,Over the Counter,Euthanized,Feral,09/29/2019,,,,,,
A055198,,Cat,Female,3,6,DOMESTIC SH,TORTIE,,09/27/2019,Stray,Over the Counter,Euthanized,Feral,09/29/2019,,,,,,
A055199,TUESDAY,Cat,Spayed Female,5,,DOMESTIC SH,BRN TABBY,981020033843715,09/27/2019,Stray,Over the Counter,Foster,Create Space,12/10/2019,,,,,,
A055199,TUESDAY,Cat,Spayed Female,5,,DOMESTIC SH,BRN TABBY,981020033843715,12/14/2019,Foster,Over the Counter,Adoption,Walk-In,12/14/2019,,,,,,
A055204,BEAUTY,Dog,Spayed Female,7,,SHIH TZU,BLACK,981020033719793,09/27/2019,Stray,Animal Control,Return to Owner,Walk-In,10/03/2019,,,,,,
A055205,,Cat,Male,1,,DOMESTIC SH,BRN TABBY,,09/27/2019,Stray,Animal Control,Euthanized,Feral,09/29/2019,,,,,,
A055206,,Other,Unknown,2,,RACCOON,BLACK,,09/27/2019,Stray,Over the Counter,Euthanized,Wildlife,09/27/2019,,,,,,
A055207,MAMA,Dog,Spayed Female,10,,COCKER SPAN,CHOCOLATE,,09/27/2019,Owner Surrendered,Over the Counter,Transfer,Private Animal Shelter,09/28/2019,,,,,,
A055212,,Cat,Female,1,,DOMESTIC SH,GRAY TABBY,,09/27/2019,Stray,Animal Control,Euthanized,Feral,09/29/2019,,,,,,
A055213,CHARLIE,Dog,Neutered Male,14,,POODLE MIN,WHITE,,09/27/2019,Euthanasia Request,Over the Counter,Euthanized,Age-Related,09/27/2019,,,,,,
A055227,,Other,Unknown,1,,RACCOON,BLACK,,09/29/2019,Stray,Over the Counter,Euthanized,Wildlife,09/29/2019,,,,,,
A055228,,Other,Unknown,,6,OPOSSUM,GRAY,,09/29/2019,Stray,Over the Counter,Euthanized,Wildlife,09/29/2019,,,,,,
A055229,BAMBOO,Dog,Neutered Male,,15,BOXER,BR BRINDLE,981020033720402,09/29/2019,Stray,Over the Counter,Adoption,Walk-In,10/28/2019,,,,,,
A055231,,Other,Unknown,2,,RACCOON,BLACK,,09/29/2019,Stray,Over the Counter,Euthanized,Wildlife,09/29/2019,,,,,,
A055232,,Other,Female,2,,FOX,RED,,09/29/2019,Stray,Animal Control,Disposal of Deceased Pet,,09/29/2019,,,,,,
A055235,GAINES,Cat,Neutered Male,,1.15,DOMESTIC SH,ORG TABBY,981020033840702,09/30/2019,Stray,Animal Control,Adoption,Walk-In,11/12/2019,,,,,,
A055250,,Cat,Male,,1.45,DOMESTIC SH,BLK TABBY,,10/01/2019,Stray,Animal Control,Euthanized,Feral,10/03/2019,,,,,,
A055251,,Cat,Male,,1.45,DOMESTIC SH,BLACK,,10/01/2019,Stray,Animal Control,Euthanized,Feral,10/03/2019,,,,,,
A055252,,Cat,Male,,1.45,DOMESTIC SH,BLK TABBY,,10/01/2019,Stray,Animal Control,Euthanized,Feral,10/03/2019,,,,,,
A055253,,Cat,Female,,1.45,DOMESTIC SH,BLACK,,10/01/2019,Stray,Animal Control,Euthanized,Feral,10/03/2019,,,,,,
A055254,,Cat,Male,,1.45,DOMESTIC SH,BLACK,,10/01/2019,Stray,Animal Control,Euthanized,Feral,10/03/2019,,,,,,
A055266,BABY BAT,Other,Male,1,,RAT,BROWN,,10/02/2019,Transfer,Transfer,Adoption,Walk-In,10/06/2019,,,,,,
A055267,WINSLOW,Cat,Neutered Male,1,,DOMESTIC SH,BLACK,981020031362495,10/02/2019,Stray,Over the Counter,Adoption,Walk-In,11/05/2019,,,,,,
